Id,SalePrice
1573,241247.2517643387
1574,117230.95654682255
1575,232820.6508073776
1576,249754.71727315444
1577,179812.93990383312
1578,134075.90691485
1579,140740.35768314518
1580,194172.37326745453
1581,151007.57735201268
1582,125965.26402419202
1583,333573.88071984047
1584,221176.64007061647
1585,141354.35607514586
1586,78878.33942345285
1587,103254.23372968436
1588,143590.41786789938
1589,106048.5453412823
1590,141347.16036475234
1591,89214.66481771161
1592,119267.87836548596
1593,124181.58607830635
1594,126519.87803989342
1595,95771.49777688162
1596,208009.10213499703
1597,162145.66033039478
1598,196835.567698899
1599,179337.83054184332
1600,167986.3697714261
1601,68456.82380340145
1602,111309.15953073412
1603,87238.8282610442
1604,249026.8933935762
1605,258582.68033200433
1606,174588.8124888442
1607,190178.41185805755
1608,212953.63580783227
1609,178644.09562471873
1610,145548.8359427207
1611,143127.15904008973
1612,168194.01401672198
1613,166701.01051695665
1614,126341.86042514919
1615,95599.44341262232
1616,80869.03329820088
1617,98788.9072168968
1618,123565.30438325557
1619,143768.30065398506
1620,162307.46962665903
1621,136736.86036281975
1622,131430.71668359052
1623,277362.8778605432
1624,208472.6190413608
1625,119059.19992682069
1626,177872.83259953742
1627,189564.21980523763
1628,280427.8788167834
1629,174093.19253391805
1630,358678.6738876315
1631,203915.81120941238
1632,227992.64187320508
1633,165947.39778324094
1634,186120.19984907281
1635,173391.59295472037
1636,155376.81538069356
1637,197288.96137039174
1638,206881.76778939718
1639,194724.51166716305
1640,278230.8670754713
1641,186840.75489555558
1642,222822.357092936
1643,221635.82175685116
1644,227354.659004963
1645,238663.03012846794
1646,165922.84086929142
1647,167163.4765119498
1648,130022.94861897662
1649,138236.5297278619
1650,120304.65640504705
1651,123315.26691238109
1652,109258.27178446895
1653,114524.79662029636
1654,145383.57237714969
1655,142408.6178544823
1656,141741.09159522585
1657,146025.30486332354
1658,142178.3413985126
1659,127293.49994437717
1660,145169.14925430695
1661,462319.3275653441
1662,387684.9091303606
1663,360025.79557889677
1664,585538.4540433617
1665,287347.75881835393
1666,329453.4170794922
1667,348963.3522624322
1668,320563.1603666214
1669,282900.0616344091
1670,330523.10824742675
1671,260276.91294923524
1672,466044.21839172556
1673,289470.9308244672
1674,244864.49468051182
1675,179696.0583658181
1676,182964.06283741439
1677,207776.41163036964
1678,507654.38525611156
1679,368859.2753097551
1680,288797.15185819985
1681,220700.5338148414
1682,298409.31095240626
1683,182478.83436520534
1684,181784.20125793823
1685,167651.41696924728
1686,167707.79714163012
1687,166602.14700408975
1688,190519.10736333625
1689,190847.63362408496
1690,195765.99404936415
1691,183263.18050144537
1692,256830.30654942818
1693,164765.55066838217
1694,177735.45965809977
1695,164755.6371419354
1696,276305.21185806714
1697,174105.09001204485
1698,375718.7070674642
1699,315714.4475056192
1700,244808.6776346219
1701,269925.75844993105
1702,255780.16807473032
1703,254021.36858990378
1704,289065.9891079849
1705,221941.6263229469
1706,469523.8634943722
1707,194573.85621320648
1708,194897.08777783424
1709,271637.5631105711
1710,216811.38645759664
1711,259878.95533540248
1712,250103.4326764042
1713,267486.4087187889
1714,220446.22709489483
1715,196347.38988644278
1716,186903.092588801
1717,176337.56394902244
1718,137281.75003249355
1719,199324.287872546
1720,239436.95120164126
1721,171599.74729065687
1722,128789.52178466307
1723,160009.86927698785
1724,205019.00871307217
1725,226421.14959839315
1726,185838.1056416684
1727,151296.0204547822
1728,181794.13451018234
1729,166567.27852631637
1730,167864.9737482608
1731,119420.55568138132
1732,124774.98709210126
1733,112233.98359762233
1734,116645.60304045939
1735,136586.95127974477
1736,112007.67229162934
1737,389453.44017786795
1738,239808.72078360838
1739,286385.07479374454
1740,193859.8922404243
1741,178180.5427446379
1742,157640.88578095712
1743,168616.65089898158
1744,324627.6232537226
1745,213977.07109668586
1746,213547.67924405687
1747,227898.5885288517
1748,236574.59106285375
1749,147679.32801500114
1750,144167.58282539225
1751,262846.61338714167
1752,115198.7068650751
1753,149654.321419432
1754,216237.7574807232
1755,157539.27575529518
1756,132430.01430193515
1757,115051.40240897298
1758,140373.68087154938
1759,170474.79386331246
1760,166172.49491296083
1761,164518.3232233031
1762,177389.35923460338
1763,168663.3397650282
1764,109537.93550265876
1765,191285.07180705352
1766,200238.5467888741
1767,260930.3486722152
1768,137879.69016202082
1769,178516.11243812405
1770,154304.39434008507
1771,120056.90426350897
1772,127317.89819934891
1773,123579.78106476624
1774,140489.08085650814
1775,134640.56739872656
1776,121092.64428054795
1777,107056.15817411213
1778,140398.12758012177
1779,109998.20510464981
1780,183964.82988332125
1781,120537.52584060605
1782,84225.98312342353
1783,135203.5525454637
1784,98689.49516637191
1785,111463.63366318792
1786,127976.9918633752
1787,162142.6126882572
1788,65261.467437976826
1789,102830.23680862166
1790,71553.11875779588
1791,205712.7482065183
1792,167600.17409220317
1793,141410.5826236334
1794,166812.91244442863
1795,131046.2055119145
1796,107286.19583666137
1797,134456.86435904572
1798,113379.48836691721
1799,110942.1259088035
1800,112502.46830498303
1801,122131.7095250288
1802,143779.86082007724
1803,148148.68147343138
1804,143912.86604346204
1805,141582.3405031951
1806,135670.3002159413
1807,136451.43716981923
1808,121927.84806427262
1809,114437.39529006145
1810,135291.89667282882
1811,89811.07544902615
1812,94030.3663430076
1813,124128.21746655143
1814,91258.49845118301
1815,61701.79641276478
1816,99935.79049022144
1817,97397.20325547292
1818,136917.03434783334
1819,122163.31123899754
1820,66493.32279849659
1821,111336.37980842395
1822,140936.05558196438
1823,57519.930544643794
1824,124192.86445492727
1825,124830.81744552043
1826,92911.22694300587
1827,102881.54027488803
1828,128774.10343628786
1829,129759.64434045016
1830,138976.06558277842
1831,160596.65191543903
1832,90833.68088679339
1833,137974.07604788625
1834,119644.25514109773
1835,118566.85985689252
1836,129542.30781609028
1837,94702.38987616198
1838,123789.895796351
1839,103935.93985116636
1840,145914.6148552928
1841,134026.57776165032
1842,88327.32278128345
1843,135250.40048721046
1844,129895.81887318332
1845,131765.85260560247
1846,143797.59967594838
1847,149642.68941546523
1848,55414.45222055656
1849,111275.42833975951
1850,115522.47645776482
1851,144238.08120822936
1852,123332.9663336109
1853,123425.29059746546
1854,174162.4423493358
1855,150829.03351981356
1856,225864.04998307323
1857,133707.98713272513
1858,141270.10921042625
1859,117787.99720254475
1860,156006.26816062973
1861,117084.66948927702
1862,333151.56637484045
1863,330247.39835929114
1864,331303.6688328185
1865,326696.42406007677
1866,314860.04409864236
1867,235158.6138902144
1868,295353.0160945045
1869,211138.77117299836
1870,232613.59421803575
1871,237326.23013494204
1872,168478.81518105077
1873,227244.49510719904
1874,154347.88806189783
1875,208933.03009065415
1876,196508.32545298385
1877,214578.31070040227
1878,209297.2098806215
1879,120151.96760354163
1880,143614.65799048348
1881,261250.36497984026
1882,248452.91365981541
1883,188499.5431634471
1884,202737.8660303145
1885,247659.42754486602
1886,283099.08770505094
1887,219171.23244342525
1888,294124.7859359652
1889,166048.39767776878
1890,123514.86492624274
1891,139596.95895276815
1892,96271.6899932896
1893,127988.91973419627
1894,120991.28746266488
1895,138259.27933399865
1896,119944.94081451172
1897,112730.83560474678
1898,112987.24446732066
1899,140259.96900082385
1900,136814.2055248239
1901,150023.80414306762
1902,130428.4669406823
1903,197466.62331629498
1904,130427.84830894643
1905,186005.84346580837
1906,160422.28885357935
1907,196624.65809514493
1908,124799.0497341823
1909,144968.14689616737
1910,133514.89152245363
1911,190664.341341276
1912,340079.14588983
1913,134299.09578520813
1914,78562.72416091998
1915,251562.39906421967
1916,64024.35462177791
1917,257570.158802079
1918,143223.35153763185
1919,192933.28534441718
1920,176649.04109055147
1921,387907.1609954818
1922,294629.5191709115
1923,225888.6827472065
1924,232320.97272858515
1925,209527.2500304912
1926,369866.301307252
1927,131682.45639383481
1928,155618.25971273982
1929,123737.60885784336
1930,127842.50517772058
1931,146594.99165981807
1932,136430.93307568543
1933,171635.61503207916
1934,182632.29031426125
1935,167674.98873427315
1936,179253.06273032722
1937,178484.55434261012
1938,167004.65439586088
1939,234301.5832823151
1940,178108.29422273228
1941,177001.72604768077
1942,180784.2674503047
1943,193211.1196674346
1944,299085.7701871136
1945,333363.25002211664
1946,141609.2139567775
1947,275707.34270963765
1948,176673.99713804727
1949,248258.80016930966
1950,199918.29274156355
1951,271284.2933058694
1952,226992.97633557845
1953,172928.90608932264
1954,205525.76445499188
1955,134752.72740077137
1956,387155.6824447857
1957,164463.24603595756
1958,310125.06308492314
1959,140189.59574465765
1960,109416.70364185986
1961,119650.0261631328
1962,107299.41203762364
1963,116257.33956439357
1964,111298.6235111455
1965,143777.57863120863
1966,144707.95156788666
1967,271844.3463469399
1968,418318.4084674297
1969,353980.78722630575
1970,434829.95132861566
1971,493527.4671865993
1972,372548.3268559775
1973,255882.5434511596
1974,307891.7724095708
1975,563065.5619268474
1976,275920.0348385745
1977,358450.3036411887
1978,344119.59518829634
1979,302068.77524519665
1980,195459.8313486229
1981,316953.7070685523
1982,214844.52043871468
1983,195225.7580715181
1984,170420.64849365
1985,225700.57524744896
1986,228138.04559616582
1987,177464.87227191788
1988,173148.60161243944
1989,194207.4864434936
1990,208131.16190248038
1991,215743.4490703939
1992,213671.13102145572
1993,172027.93046673632
1994,240322.42774817895
1995,188326.76669672737
1996,244168.99270055743
1997,296726.544581766
1998,338927.16997202457
1999,263332.8681283133
2000,316734.46344243287
2001,260095.50856401018
2002,249418.3981612625
2003,256930.6008467342
2004,269466.47911205166
2005,227167.0079550467
2006,205642.6372556504
2007,249918.39681031494
2008,194811.2152991956
2009,187631.30778547243
2010,191484.88715934876
2011,145896.37111579545
2012,173498.16678349485
2013,166442.65863604637
2014,174440.80789717205
2015,180031.4104209145
2016,187177.47582617178
2017,188640.72965667016
2018,119636.08431351527
2019,143641.9249728095
2020,109055.16504746584
2021,103423.66724702576
2022,186342.51061086776
2023,143239.30696654491
2024,269264.14633004315
2025,368482.6357261563
2026,166098.31423706855
2027,146930.77501416038
2028,157543.11792660336
2029,158678.78223449906
2030,249554.4482437176
2031,227114.59785476048
2032,234471.89627374374
2033,242075.6388399444
2034,163425.01334228978
2035,217343.08415971696
2036,196584.30896875908
2037,200628.00327379763
2038,307664.4682242802
2039,196504.7614089091
2040,308116.1545854086
2041,305428.5413665048
2042,192617.545412739
2043,157121.2524174954
2044,194283.93574583335
2045,219654.3696853199
2046,146929.37656399191
2047,141585.8698202909
2048,140257.47861047013
2049,146177.88551253013
2050,176983.45050167257
2051,102211.67933270705
2052,129759.31125265616
2053,142666.65014318159
2054,89650.4849019877
2055,150852.92192058582
2056,146161.9289758634
2057,109788.59178729187
2058,211444.03972998637
2059,128147.52398796049
2060,183584.9869516418
2061,184455.13780432977
2062,122267.17235933084
2063,107415.7451071632
2064,135836.41526505427
2065,117846.87654715391
2066,164451.21022739512
2067,117111.44845169107
2068,145323.0897500435
2069,89381.67626839568
2070,109740.83858744004
2071,94712.84525348229
2072,138614.31021861936
2073,135638.74022924615
2074,166783.48201578623
2075,143393.93882456844
2076,123811.2649978363
2077,137313.94192704998
2078,116232.82718245135
2079,133873.34679716206
2080,125279.72305045994
2081,120203.37717673263
2082,131809.98317604576
2083,137218.24431970489
2084,108441.93144749562
2085,113617.02991978411
2086,141158.51605549362
2087,131463.55177220854
2088,101476.5346940652
2089,82517.49942554002
2090,126597.71290375308
2091,91490.98976991166
2092,128436.46910897423
2093,121767.17230460091
2094,114890.4946467957
2095,141001.67162303286
2096,88115.12975057669
2097,97158.30246350815
2098,144868.16817704705
2099,66252.31179665879
2100,81482.95073525516
2101,104436.24633575905
2102,133950.9925257121
2103,97089.68464389
2104,133114.66962121948
2105,118838.63776499899
2106,64788.031539301286
2107,189298.87713444466
2108,118768.72237647184
2109,110631.41374657357
2110,123173.39860682475
2111,152323.85083294674
2112,123455.0489547088
2113,119941.17447751282
2114,120737.31662643774
2115,154287.10491483504
2116,116453.65192087242
2117,144936.98945794784
2118,113263.57289008485
2119,110389.3781407938
2120,116831.64802037102
2121,101166.05831895788
2122,98727.30899115394
2123,95012.84390327599
2124,163072.79172602858
2125,129203.23803142383
2126,127380.82023664526
2127,157299.51052719442
2128,126753.07206644632
2129,106662.98797139667
2130,134269.61444381403
2131,150588.60723059013
2132,114962.63143716581
2133,123856.29911979834
2134,121522.70844676376
2135,107148.35025694716
2136,65379.684572250466
2137,117016.34108977533
2138,135619.15434487961
2139,152134.90647470191
2140,139404.19747561467
2141,153382.26246250345
2142,114982.3924542023
2143,137044.02965088634
2144,108967.57973532866
2145,144590.51140742307
2146,179301.67603565074
2147,146505.2235152464
2148,141623.90665087613
2149,148983.69849499184
2150,225598.7898887755
2151,115417.38610808534
2152,165495.82744386676
2153,180475.75362586626
2154,107528.00600805326
2155,147198.41357692695
2156,272509.147540505
2157,239796.5726533652
2158,226244.84781126602
2159,206813.90081054447
2160,175829.89034419798
2161,248459.92805971878
2162,486794.67750443355
2163,346648.5544683185
2164,239294.8338836404
2165,186801.5348228614
2166,158455.56701903723
2167,214569.36986171763
2168,192379.31518369782
2169,188425.89475504245
2170,198692.46645261
2171,150794.87343007838
2172,139930.69629110052
2173,175268.63558215857
2174,228485.65983026006
2175,298018.99729204265
2176,292370.9505871424
2177,237641.97577925512
2178,217675.28046876943
2179,143413.19687977838
2180,245096.32308697136
2181,190792.28265528101
2182,229861.48196268434
2183,189783.66960953045
2184,126566.98034799614
2185,118594.20031799968
2186,162316.54381453648
2187,158439.78413412283
2188,164330.2835596765
2189,335790.1355527738
2190,80977.12728330072
2191,81676.15579842418
2192,85774.76156022202
2193,106344.15840496203
2194,108175.61224754753
2195,95644.11363036762
2196,100346.49601181928
2197,113563.7314086488
2198,155944.08546117795
2199,182114.064328959
2200,130003.93886407901
2201,119362.66557251426
2202,184107.89972896373
2203,112909.07756954124
2204,149857.40179079858
2205,104350.99936758964
2206,132632.74692814707
2207,191961.53338381412
2208,255749.24297388026
2209,200451.75073525799
2210,129505.09034628497
2211,127164.38560630976
2212,126657.6338581877
2213,101689.06124465574
2214,135260.20959640117
2215,104451.71450952895
2216,143033.775587163
2217,70623.90773080898
2218,87211.47402258492
2219,89696.09566495835
2220,83779.54049605932
2221,254669.4246743644
2222,235115.9739634859
2223,280248.8431943858
2224,218076.65534198587
2225,127581.59476396236
2226,190428.5123574617
2227,200944.33006448785
2228,258873.28569025476
2229,246912.5069467669
2230,144100.73349658167
2231,199791.88717826182
2232,184355.47915805245
2233,179391.6339790702
2234,238674.050959415
2235,215156.43131703438
2236,271559.2930336212
2237,331083.05393275124
2238,222839.5826205588
2239,127446.45693946177
2240,155441.63200985908
2241,151519.5303532617
2242,131926.05722241587
2243,133556.38164909973
2244,109817.70249047712
2245,105181.4995705559
2246,133576.06652504826
2247,132783.52631814533
2248,125999.57581602014
2249,123694.53949027862
2250,134248.37612711056
2251,100394.08478676042
2252,192537.92282580945
2253,151416.4861679478
2254,167377.5231497363
2255,199668.25891343778
2256,175671.57394172985
2257,209934.0386274986
2258,166678.4999527803
2259,179917.32996042783
2260,172373.78906502918
2261,177336.12482099692
2262,196715.85301400593
2263,341066.17679614585
2264,525149.6422555757
2265,191197.00436070922
2266,258016.38787114603
2267,360555.3100717994
2268,392556.27631061483
2269,164943.21776885533
2270,194176.72124913908
2271,241347.95623278813
2272,205742.47211396322
2273,148658.072094483
2274,182211.7920424431
2275,182068.79663469584
2276,183394.75931681512
2277,204006.14959280295
2278,158680.73865257422
2279,116340.63422554525
2280,112902.83836004541
2281,163278.52351420384
2282,181331.91292952176
2283,116102.61325936079
2284,113829.28644727056
2285,149027.91042933727
2286,126581.65598002994
2287,327556.1817526828
2288,259645.12361928224
2289,377172.58423810167
2290,443672.0056070026
2291,305825.42728841555
2292,444872.92491066334
2293,489293.52003286156
2294,376609.393061757
2295,485864.2405132149
2296,285762.18115105655
2297,296045.45165173785
2298,298362.6465611615
2299,366225.3542911001
2300,325966.8485132977
2301,267055.3319572462
2302,251413.16023877444
2303,242665.2442602973
2304,247582.27996941874
2305,184382.99970708895
2306,185880.19352260072
2307,185326.23957942874
2308,213707.22762440622
2309,255696.38296907677
2310,196321.4030485027
2311,202245.51793027576
2312,173371.75277709175
2313,172469.87887886784
2314,172314.5881749308
2315,171168.73991046165
2316,191035.64410207683
2317,183704.58285467472
2318,168170.5237972978
2319,176629.38710904826
2320,187734.11199407818
2321,248675.26441825114
2322,183170.257598211
2323,178577.41571324976
2324,182787.04032073676
2325,209159.66454663195
2326,171643.23238400274
2327,204857.5244097293
2328,218257.93819639963
2329,192037.6573970324
2330,181483.78342456446
2331,368496.4973361798
2332,401559.96951041697
2333,334359.416389106
2334,248413.62943280497
2335,266197.1745300617
2336,319976.9568129391
2337,199679.34500558043
2338,277701.02831032476
2339,224640.49905254738
2340,406186.5912859795
2341,216981.48616769727
2342,238092.8312650762
2343,228337.39051452355
2344,221915.58945123112
2345,243366.20642226652
2346,203207.81434594825
2347,186626.41026919664
2348,226174.02722624934
2349,164588.5760291896
2350,283103.3609942977
2351,233068.50103179118
2352,254274.7652784762
2353,249446.71618165626
2354,137550.50658845276
2355,149865.1038494142
2356,156471.48140453553
2357,196411.31492719162
2358,182988.07415395923
2359,133545.64908247316
2360,118164.30949971986
2361,152531.39939429465
2362,279527.30381332175
2363,134398.81415860174
2364,177502.45598534873
2365,217460.08788255672
2366,182777.87515798336
2367,206071.95069596884
2368,196816.39024155075
2369,204334.6290152953
2370,163641.4216829558
2371,152891.685437386
2372,184040.93398852475
2373,289738.9568989872
2374,335936.53064840246
2375,231620.8624518591
2376,314659.45029191766
2377,383479.34598825325
2378,147836.82791612664
2379,227131.7225173419
2380,151947.62299193937
2381,175465.16134314347
2382,227933.91654581722
2383,215368.64757277427
2384,253505.4222243079
2385,170875.91900052133
2386,132030.85032189547
2387,131196.08724335968
2388,104612.24481764331
2389,121491.52915940374
2390,136160.39418723254
2391,140890.66447204945
2392,114322.24600410221
2393,169443.4225768189
2394,132054.98687987003
2395,212140.70442969285
2396,143842.26541202783
2397,236060.02496018927
2398,129862.20364774353
2399,65792.17880707719
2400,68321.70243792034
2401,123127.25012138582
2402,133755.23198021785
2403,146595.0751311232
2404,140668.72198822422
2405,157851.56563145312
2406,148979.59228076797
2407,124383.32215116058
2408,146521.30843185534
2409,119299.86653686437
2410,190363.46081423474
2411,112845.38984229349
2412,147163.48307091184
2413,122916.56640873369
2414,147974.6247852452
2415,132420.6442340548
2416,126609.50390340824
2417,130851.59631687912
2418,133787.9461284207
2419,112719.52357011684
2420,121160.34621419426
2421,145071.89828428847
2422,108047.75974607417
2423,103589.73026843331
2424,151602.89819665859
2425,230461.05679192033
2426,138174.9984885639
2427,116341.35159068111
2428,175652.02929309488
2429,115669.68660439421
2430,136494.48633140992
2431,107372.48359704972
2432,135904.31124400624
2433,137499.3482692749
2434,131911.6669364753
2435,152290.25792929408
2436,101913.45570425331
2437,106457.02495165174
2438,117670.9337241124
2439,114290.89901283034
2440,124331.87812454312
2441,104184.76222220095
2442,102766.67029588927
2443,129282.37069650278
2444,127646.73243426142
2445,85490.70566293529
2446,126260.25786776553
2447,192829.17519978422
2448,132802.85508763575
2449,107387.2054364312
2450,151255.2785893746
2451,124455.64129705528
2452,189502.7515119186
2453,93175.27519313098
2454,120787.42932688833
2455,126293.36367405351
2456,130626.97909392825
2457,122434.76812622434
2458,120664.20199063138
2459,104949.33285363816
2460,134117.88079484165
2461,123427.33911136647
2462,127155.97228710407
2463,116376.47926060898
2464,173472.1045201275
2465,128509.42368538803
2466,107290.79242360302
2467,146618.3048190257
2468,84662.2067420741
2469,83350.19110719199
2470,202736.36246168293
2471,233157.57753426916
2472,162070.57908648657
2473,117040.19749091504
2474,78007.91311963384
2475,243907.46256178565
2476,110682.97590623467
2477,113599.33259388378
2478,162098.09676955402
2479,106101.6437619109
2480,149128.03978180818
2481,114728.31269130239
2482,126994.72810195689
2483,109119.19480038105
2484,124916.01227790848
2485,129196.66240435677
2486,145622.60879870658
2487,169905.45268883876
2488,166958.69336457757
2489,155476.12807509943
2490,147603.12848002982
2491,101588.79350373342
2492,187621.88078738062
2493,147281.86352214095
2494,156072.26599188114
2495,101019.13350289958
2496,251262.57341299066
2497,149875.4884743924
2498,105138.93162026296
2499,91539.44725354876
2500,125371.32090139561
2501,132825.21988798183
2502,149057.8482420793
2503,94771.73564054066
2504,207603.05230241842
2505,219828.93801011835
2506,254935.1171883781
2507,308581.9736726362
2508,254813.09618320616
2509,219104.32464719488
2510,226418.37324189453
2511,181023.8900474958
2512,202309.87719208343
2513,229260.70281617198
2514,266106.64316100365
2515,148120.4168007485
2516,172085.34778787213
2517,147760.82905176643
2518,147410.47594984656
2519,211629.14228178025
2520,208907.72151266446
2521,187302.4926761426
2522,227084.774063214
2523,124071.13224438923
2524,129540.57990487253
2525,149561.00512977634
2526,132223.68995984178
2527,111124.0477204713
2528,126226.74137784757
2529,128189.76223151147
2530,129620.6682440924
2531,256137.08317993136
2532,231173.11103042334
2533,194313.7019581115
2534,227502.42828834403
2535,310394.80366301443
2536,244299.53254728092
2537,230682.65484524495
2538,180655.17705470076
2539,192725.99787100282
2540,175363.17202493348
2541,185132.23035359356
2542,153828.819726636
2543,124497.60079909241
2544,120823.0220283005
2545,133233.21546251627
2546,142398.94019916523
2547,152815.11964697635
2548,155547.94519686056
2549,160168.46681860465
2550,1407576.2789212966
2551,140264.96510671257
2552,132276.96288519228
2553,74433.8746878348
2554,102141.48645150763
2555,124030.30678887968
2556,98630.86524186483
2557,108298.94516496581
2558,146873.76154224973
2559,113603.93046073653
2560,133316.11275435527
2561,139136.79019324688
2562,121181.27960067039
2563,136430.44285427633
2564,173841.48385600152
2565,127293.3912304141
2566,130363.35974855839
2567,116195.51137720865
2568,189585.48068519653
2569,195440.9037262092
2570,130066.9335047387
2571,165559.67084385577
2572,163195.15010160735
2573,208871.88062009812
2574,277730.0780635415
2575,133112.65292020206
2576,124165.64522810133
2577,128692.85785048873
2578,95100.12852853196
2579,64480.97775061835
2580,107510.62718414419
2581,130567.94757142608
2582,132736.01822110402
2583,260161.32985743214
2584,177939.3423468635
2585,187018.82345030896
2586,230930.3423187118
2587,213558.07106328406
2588,142963.65222126312
2589,156978.92658893816
2590,214642.93666543812
2591,238572.7262479552
2592,211308.6705875836
2593,235013.27937736662
2594,185049.63085914578
2595,194675.1632492209
2596,309126.24708429526
2597,185079.7998267038
2598,279595.3860819258
2599,333425.4027560533
2600,173635.04831139432
2601,146383.7170597128
2602,89544.5910787091
2603,94880.91687027315
2604,92744.98208665861
2605,86054.87640849846
2606,141731.59644660738
2607,206245.45177809036
2608,220214.1131286108
2609,172584.38981260097
2610,111510.66914156351
2611,134651.3820840131
2612,166528.07836892575
2613,134704.77538691
2614,125341.14267890583
2615,150816.24952513832
2616,156362.93981536105
2617,192213.30386814466
2618,209019.65586886625
2619,216876.2223006099
2620,183744.56634361955
2621,173084.9022296405
2622,180660.67489863455
2623,236381.33969185443
2624,293109.9060820852
2625,296619.63077362464
2626,177018.2189507119
2627,163673.52978362262
2628,410296.03441052954
2629,459309.7234742581
2630,320955.83264150406
2631,456021.49602010206
2632,363568.85619176447
2633,280977.46604320215
2634,395268.372730962
2635,166507.98209128744
2636,192278.45123433572
2637,171874.2825304522
2638,260959.3296957046
2639,191142.60925250204
2640,157017.64480678973
2641,102437.50232752602
2642,185224.43117076877
2643,115583.2162955474
2644,132712.5065864531
2645,105650.00586245628
2646,106010.95147259862
2647,113165.21194015295
2648,147513.2285895065
2649,154425.5193859028
2650,149226.40633121275
2651,140816.7371166903
2652,411727.46722973505
2653,260613.24623489313
2654,242248.1106175493
2655,386280.5168294877
2656,301723.91614588624
2657,323309.4797376266
2658,272357.50856178976
2659,286916.801884998
2660,333870.44762236555
2661,341248.681430634
2662,343512.7762768693
2663,296544.91952040023
2664,247037.3964497343
2665,311031.1477549361
2666,257988.8867807484
2667,170077.25394314204
2668,181965.22431917902
2669,176911.84682251
2670,280359.11099268903
2671,183556.19493937126
2672,192461.93388096418
2673,204627.94837343655
2674,213029.12165114208
2675,161907.75810290143
2676,191587.14581442397
2677,204278.50887479066
2678,254392.46228865045
2679,273567.2733974485
2680,286475.9849439427
2681,397861.73898207385
2682,322466.98592691653
2683,547678.1537414402
2684,310736.300659419
2685,342407.9739297115
2686,248728.65033172595
2687,307119.85467004933
2688,220566.85042535857
2689,199563.82523952526
2690,461652.49479544733
2691,180508.95661504337
2692,139395.52832024873
2693,198038.89847326334
2694,141486.39536727683
2695,192658.5201694478
2696,184310.0899470075
2697,186432.3735003152
2698,189325.37736492284
2699,174592.01386007547
2700,150208.0085781386
2701,152106.46211817037
2702,116497.86238254797
2703,143410.2669489911
2704,147311.32082502684
2705,114760.63837229121
2706,115438.83788343021
2707,127558.85477750254
2708,127341.93567368573
2709,111273.32615795011
2710,126916.63620128582
2711,327707.46783689497
2712,392916.2165769979
2713,167424.23790632994
2714,147624.30354297266
2715,155246.18752455126
2716,148506.77156319603
2717,187206.0565471551
2718,219710.71774675124
2719,149032.05346906267
2720,194503.5473150449
2721,134495.55740823268
2722,162709.1322682584
2723,165803.77880865178
2724,122097.29892555701
2725,125864.87955873601
2726,145091.8667766196
2727,188993.35744162812
2728,173882.3294022308
2729,144712.86335809916
2730,144969.17727485756
2731,129038.4216616696
2732,120472.47450334839
2733,170880.51815510055
2734,155181.80965316005
